Semana,Campus,Ncampus,Edificio,Sitio,Estado,Nestado,Copias/L
73,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,0
73,CDMX,3,2,Edificio sur,DISTRITO FEDERAL,7,0
74,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,43616
74,CDMX,3,2,Edificio sur,DISTRITO FEDERAL,7,43616
74,CDMX,3,6,Biblioteca,DISTRITO FEDERAL,7,43616
74,CDMX,3,5,Edificio 1,DISTRITO FEDERAL,7,43616
74,CDMX,3,7,Edificio 2,DISTRITO FEDERAL,7,43616
74,CDMX,3,1,CEDETEC (PTAR),DISTRITO FEDERAL,7,43616
75,CDMX,3,5,Edificio 1,DISTRITO FEDERAL,7,8087
75,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,8087
75,CDMX,3,6,Biblioteca,DISTRITO FEDERAL,7,8087
75,CDMX,3,7,Edificio 2,DISTRITO FEDERAL,7,8087
75,CDMX,3,1,CEDETEC (PTAR),DISTRITO FEDERAL,7,0
75,CDMX,3,2,Edificio sur,DISTRITO FEDERAL,7,0
76,CDMX,3,7,Edificio 2,DISTRITO FEDERAL,7,20396
76,CDMX,3,6,Biblioteca,DISTRITO FEDERAL,7,20396
76,CDMX,3,1,CEDETEC (PTAR),DISTRITO FEDERAL,7,20396
76,CDMX,3,5,Edificio 1,DISTRITO FEDERAL,7,20396
76,CDMX,3,2,Edificio sur,DISTRITO FEDERAL,7,20396
76,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,20396
77,CDMX,3,1,CEDETEC (PTAR),DISTRITO FEDERAL,7,156159
77,CDMX,3,7,Edificio 2,DISTRITO FEDERAL,7,156159
77,CDMX,3,2,Edificio sur,DISTRITO FEDERAL,7,156159
77,CDMX,3,6,Biblioteca,DISTRITO FEDERAL,7,156159
77,CDMX,3,6,Biblioteca,DISTRITO FEDERAL,7,366660
77,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,366660
78,CDMX,3,6,Biblioteca,DISTRITO FEDERAL,7,8601
78,CDMX,3,7,Edificio 2,DISTRITO FEDERAL,7,8601
78,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,8601
78,CDMX,3,0,Unidentified,DISTRITO FEDERAL,7,8601
78,CDMX,3,2,Edificio sur,DISTRITO FEDERAL,7,0
78,CDMX,3,5,Edificio 1,DISTRITO FEDERAL,7,0
13,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
14,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,2095
15,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
16,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
17,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
18,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
19,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
20,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
21,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
22,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
23,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
24,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
25,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
26,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
27,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
28,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
29,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
30,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
31,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
32,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
33,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
34,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
35,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
36,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
37,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
38,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
39,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
40,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
41,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
42,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
43,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
44,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
45,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
46,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
47,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
48,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
49,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
50,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
55,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,1828989
56,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
63,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
66,Esmeralda,11,0,Unidentified,DISTRITO FEDERAL,7,0
67,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
69,Esmeralda,11,3,CITES Lado Oriente,DISTRITO FEDERAL,7,0
69,Esmeralda,11,1,CITES Lado Poniente,DISTRITO FEDERAL,7,0
69,Esmeralda,11,2,CITES Bioterio,DISTRITO FEDERAL,7,0
69,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
70,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,5559
71,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
72,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
73,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
74,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
75,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,1929
76,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
77,Esmeralda,11,1,Colector principal,DISTRITO FEDERAL,7,0
78,Esmeralda,11,0,Unidentified,DISTRITO FEDERAL,7,0
8,Santa Fe,31,2,Colector 1,DISTRITO FEDERAL,7,3048
10,Santa Fe,31,2,Colector 1,DISTRITO FEDERAL,7,0
12,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
13,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
14,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
15,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
17,Santa Fe,31,2,Colector 1,DISTRITO FEDERAL,7,12571
17,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
18,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
18,Santa Fe,31,2,Colector 1,DISTRITO FEDERAL,7,4175
19,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
19,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
20,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
20,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
21,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
21,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
22,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
22,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
23,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
23,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
24,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
24,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
25,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
25,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
26,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
26,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
27,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
27,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
28,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
28,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
29,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
29,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
30,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
30,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
31,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,3745
31,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
32,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
32,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,162564
33,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,8514
33,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
34,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
34,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
35,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
35,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
35,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
36,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
36,Santa Fe,31,8,edificio 5,DISTRITO FEDERAL,7,0
36,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
37,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
37,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
37,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
38,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
38,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
38,Santa Fe,31,10,Edificio CEDE,DISTRITO FEDERAL,7,9994
39,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
39,Santa Fe,31,10,Edificio CEDE,DISTRITO FEDERAL,7,0
39,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,6686
40,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,2460
40,Santa Fe,31,10,Edificio CEDE,DISTRITO FEDERAL,7,6531
40,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,9690
41,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
41,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
41,Santa Fe,31,10,Edificio CEDE,DISTRITO FEDERAL,7,0
42,Santa Fe,31,10,Edificio CEDE,DISTRITO FEDERAL,7,0
42,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
42,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
43,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
43,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
43,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
44,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,9814
44,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
44,Santa Fe,31,8,edificio 5,DISTRITO FEDERAL,7,0
45,Santa Fe,31,8,edificio 5,DISTRITO FEDERAL,7,0
45,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
45,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
46,Santa Fe,31,8,edificio 5,DISTRITO FEDERAL,7,0
46,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
46,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
47,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
47,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
47,Santa Fe,31,9,Congresos,DISTRITO FEDERAL,7,0
48,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
48,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
48,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
49,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
49,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
49,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
50,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
50,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
50,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
55,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,6681
55,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
55,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,66296
56,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,33454684
56,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,1068017
56,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,1609984
63,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
63,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
63,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,0
64,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
64,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
64,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
65,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
65,Santa Fe,31,7,edificio 4,DISTRITO FEDERAL,7,0
65,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
66,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
66,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
66,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
67,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,1963
67,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,1963
67,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,1963
69,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
69,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
69,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
70,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,3711
70,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,3711
70,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,3711
71,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
71,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
71,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
72,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
72,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
72,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
73,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
73,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
73,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
74,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
74,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
74,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
75,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,0
75,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,0
75,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,0
76,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,2739
76,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,2739
77,Santa Fe,31,6,edificio 3,DISTRITO FEDERAL,7,12116
77,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,12116
77,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,12116
78,Santa Fe,31,5,edificio 2,DISTRITO FEDERAL,7,2464
78,Santa Fe,31,0,Unidentified,DISTRITO FEDERAL,7,2464
78,Santa Fe,31,4,edificio 1,DISTRITO FEDERAL,7,2464
11,Estado de México,12,1,Colector PTAR,MEXICO,15,0
12,Estado de México,12,1,Colector PTAR,MEXICO,15,0
14,Estado de México,12,1,Colector PTAR,MEXICO,15,0
15,Estado de México,12,1,Colector PTAR,MEXICO,15,0
17,Estado de México,12,8,Edificio 5,MEXICO,15,0
17,Estado de México,12,11,ESA 2,MEXICO,15,0
17,Estado de México,12,12,CEDETEC,MEXICO,15,0
18,Estado de México,12,11,ESA 2,MEXICO,15,0
18,Estado de México,12,8,Edificio 5,MEXICO,15,0
18,Estado de México,12,12,CEDETEC,MEXICO,15,0
19,Estado de México,12,12,CEDETEC,MEXICO,15,0
19,Estado de México,12,9,Edificio 6,MEXICO,15,0
19,Estado de México,12,8,Edificio 5,MEXICO,15,0
20,Estado de México,12,11,ESA 2,MEXICO,15,0
20,Estado de México,12,12,CEDETEC,MEXICO,15,0
20,Estado de México,12,25,Punto Azul,MEXICO,15,0
20,Estado de México,12,8,Edificio 5,MEXICO,15,0
20,Estado de México,12,9,Edificio 6,MEXICO,15,0
21,Estado de México,12,8,Edificio 5,MEXICO,15,0
21,Estado de México,12,11,ESA 2,MEXICO,15,0
21,Estado de México,12,25,Punto Azul,MEXICO,15,0
21,Estado de México,12,12,CEDETEC,MEXICO,15,1859
22,Estado de México,12,11,ESA 2,MEXICO,15,0
22,Estado de México,12,12,CEDETEC,MEXICO,15,0
22,Estado de México,12,8,Edificio 5,MEXICO,15,0
22,Estado de México,12,25,Punto Azul,MEXICO,15,0
23,Estado de México,12,11,ESA 2,MEXICO,15,0
23,Estado de México,12,12,CEDETEC,MEXICO,15,0
23,Estado de México,12,25,Punto Azul,MEXICO,15,0
23,Estado de México,12,8,Edificio 5,MEXICO,15,0
24,Estado de México,12,8,Edificio 5,MEXICO,15,0
24,Estado de México,12,11,ESA 2,MEXICO,15,0
24,Estado de México,12,25,Punto Azul,MEXICO,15,0
24,Estado de México,12,12,CEDETEC,MEXICO,15,0
25,Estado de México,12,8,Edificio 5,MEXICO,15,0
25,Estado de México,12,11,ESA 2,MEXICO,15,0
25,Estado de México,12,25,Punto Azul,MEXICO,15,0
25,Estado de México,12,12,CEDETEC,MEXICO,15,0
26,Estado de México,12,23,Edificio 8,MEXICO,15,0
26,Estado de México,12,11,ESA 2,MEXICO,15,0
26,Estado de México,12,5,Edificio 2,MEXICO,15,0
26,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
26,Estado de México,12,8,Edificio 5,MEXICO,15,0
26,Estado de México,12,14,Biblioteca,MEXICO,15,0
26,Estado de México,12,25,Punto Azul,MEXICO,15,0
26,Estado de México,12,12,CEDETEC,MEXICO,15,0
27,Estado de México,12,25,Punto Azul,MEXICO,15,0
27,Estado de México,12,11,ESA 2,MEXICO,15,0
27,Estado de México,12,14,Biblioteca,MEXICO,15,0
27,Estado de México,12,12,CEDETEC,MEXICO,15,0
27,Estado de México,12,8,Edificio 5,MEXICO,15,0
27,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
27,Estado de México,12,23,Edificio 8,MEXICO,15,0
27,Estado de México,12,5,Edificio 2,MEXICO,15,0
28,Estado de México,12,8,Edificio 5,MEXICO,15,0
28,Estado de México,12,12,CEDETEC,MEXICO,15,0
28,Estado de México,12,14,Biblioteca,MEXICO,15,0
28,Estado de México,12,5,Edificio 2,MEXICO,15,0
29,Estado de México,12,23,Edificio 8,MEXICO,15,0
29,Estado de México,12,14,Biblioteca,MEXICO,15,0
29,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
29,Estado de México,12,12,CEDETEC,MEXICO,15,0
29,Estado de México,12,5,Edificio 2,MEXICO,15,0
29,Estado de México,12,0,Unidentified,MEXICO,15,0
29,Estado de México,12,11,ESA 2,MEXICO,15,0
29,Estado de México,12,8,Edificio 5,MEXICO,15,0
30,Estado de México,12,5,Edificio 2,MEXICO,15,0
30,Estado de México,12,14,Biblioteca,MEXICO,15,0
30,Estado de México,12,8,Edificio 5,MEXICO,15,0
30,Estado de México,12,25,Punto Azul,MEXICO,15,0
30,Estado de México,12,12,CEDETEC,MEXICO,15,0
30,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
30,Estado de México,12,23,Edificio 8,MEXICO,15,0
30,Estado de México,12,11,ESA 2,MEXICO,15,0
31,Estado de México,12,5,Edificio 2,MEXICO,15,0
31,Estado de México,12,11,ESA 2,MEXICO,15,0
31,Estado de México,12,8,Edificio 5,MEXICO,15,1173
31,Estado de México,12,12,CEDETEC,MEXICO,15,0
31,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
31,Estado de México,12,25,Punto Azul,MEXICO,15,0
31,Estado de México,12,14,Biblioteca,MEXICO,15,3010
31,Estado de México,12,23,Edificio 8,MEXICO,15,0
31,Estado de México,12,14,Biblioteca,MEXICO,15,3010
31,Estado de México,12,8,Edificio 5,MEXICO,15,1173
32,Estado de México,12,12,CEDETEC,MEXICO,15,0
32,Estado de México,12,25,Punto Azul,MEXICO,15,0
32,Estado de México,12,14,Biblioteca,MEXICO,15,0
32,Estado de México,12,8,Edificio 5,MEXICO,15,0
32,Estado de México,12,23,Edificio 8,MEXICO,15,0
32,Estado de México,12,11,ESA 2,MEXICO,15,0
32,Estado de México,12,5,Edificio 2,MEXICO,15,0
32,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
33,Estado de México,12,11,ESA 2,MEXICO,15,1406
33,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
33,Estado de México,12,5,Edificio 2,MEXICO,15,0
33,Estado de México,12,23,Edificio 8,MEXICO,15,0
33,Estado de México,12,8,Edificio 5,MEXICO,15,1406
33,Estado de México,12,25,Punto Azul,MEXICO,15,0
33,Estado de México,12,12,CEDETEC,MEXICO,15,0
33,Estado de México,12,14,Biblioteca,MEXICO,15,0
34,Estado de México,12,14,Biblioteca,MEXICO,15,0
34,Estado de México,12,12,CEDETEC,MEXICO,15,0
34,Estado de México,12,25,Punto Azul,MEXICO,15,0
34,Estado de México,12,8,Edificio 5,MEXICO,15,0
34,Estado de México,12,23,Edificio 8,MEXICO,15,0
34,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
34,Estado de México,12,11,ESA 2,MEXICO,15,0
34,Estado de México,12,5,Edificio 2,MEXICO,15,0
35,Estado de México,12,5,Edificio 2,MEXICO,15,0
35,Estado de México,12,23,Edificio 8,MEXICO,15,0
35,Estado de México,12,11,ESA 2,MEXICO,15,0
35,Estado de México,12,16,Edificio de profesores,MEXICO,15,13078
35,Estado de México,12,8,Edificio 5,MEXICO,15,0
35,Estado de México,12,25,Punto Azul,MEXICO,15,0
35,Estado de México,12,12,CEDETEC,MEXICO,15,0
35,Estado de México,12,14,Biblioteca,MEXICO,15,0
36,Estado de México,12,23,Edificio 8,MEXICO,15,0
36,Estado de México,12,11,ESA 2,MEXICO,15,0
36,Estado de México,12,26,Edificio 1,MEXICO,15,0
36,Estado de México,12,25,Punto Azul,MEXICO,15,0
36,Estado de México,12,9,Edificio 6,MEXICO,15,0
36,Estado de México,12,12,CEDETEC,MEXICO,15,0
36,Estado de México,12,8,Edificio 5,MEXICO,15,5950
36,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
37,Estado de México,12,25,Punto Azul,MEXICO,15,0
37,Estado de México,12,23,Edificio 8,MEXICO,15,480
37,Estado de México,12,26,Edificio 1,MEXICO,15,0
37,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
37,Estado de México,12,9,Edificio 6,MEXICO,15,3381
37,Estado de México,12,11,ESA 2,MEXICO,15,0
37,Estado de México,12,8,Edificio 5,MEXICO,15,0
37,Estado de México,12,12,CEDETEC,MEXICO,15,0
38,Estado de México,12,23,Edificio 8,MEXICO,15,0
38,Estado de México,12,26,Edificio 1,MEXICO,15,0
38,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
38,Estado de México,12,27,Punto Blanco,MEXICO,15,0
38,Estado de México,12,9,Edificio 6,MEXICO,15,0
38,Estado de México,12,12,CEDETEC,MEXICO,15,0
38,Estado de México,12,8,Edificio 5,MEXICO,15,0
38,Estado de México,12,11,ESA 2,MEXICO,15,0
39,Estado de México,12,9,Edificio 6,MEXICO,15,0
39,Estado de México,12,12,CEDETEC,MEXICO,15,0
39,Estado de México,12,11,ESA 2,MEXICO,15,0
39,Estado de México,12,8,Edificio 5,MEXICO,15,10648
39,Estado de México,12,25,Punto Azul,MEXICO,15,0
39,Estado de México,12,23,Edificio 8,MEXICO,15,0
39,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
39,Estado de México,12,26,Edificio 1,MEXICO,15,39634
40,Estado de México,12,25,Punto Azul,MEXICO,15,0
40,Estado de México,12,23,Edificio 8,MEXICO,15,15403
40,Estado de México,12,26,Edificio 1,MEXICO,15,7581
40,Estado de México,12,16,Edificio de profesores,MEXICO,15,42844
40,Estado de México,12,9,Edificio 6,MEXICO,15,7059
40,Estado de México,12,11,ESA 2,MEXICO,15,0
40,Estado de México,12,8,Edificio 5,MEXICO,15,0
40,Estado de México,12,12,CEDETEC,MEXICO,15,0
41,Estado de México,12,8,Edificio 5,MEXICO,15,0
41,Estado de México,12,12,CEDETEC,MEXICO,15,0
41,Estado de México,12,23,Edificio 8,MEXICO,15,0
41,Estado de México,12,25,Punto Azul,MEXICO,15,0
41,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
41,Estado de México,12,26,Edificio 1,MEXICO,15,0
41,Estado de México,12,11,ESA 2,MEXICO,15,0
41,Estado de México,12,9,Edificio 6,MEXICO,15,0
42,Estado de México,12,25,Punto Azul,MEXICO,15,0
42,Estado de México,12,23,Edificio 8,MEXICO,15,0
42,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
42,Estado de México,12,26,Edificio 1,MEXICO,15,0
42,Estado de México,12,8,Edificio 5,MEXICO,15,0
42,Estado de México,12,9,Edificio 6,MEXICO,15,0
42,Estado de México,12,11,ESA 2,MEXICO,15,0
42,Estado de México,12,12,CEDETEC,MEXICO,15,0
43,Estado de México,12,23,Edificio 8,MEXICO,15,0
43,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
43,Estado de México,12,25,Punto Azul,MEXICO,15,0
43,Estado de México,12,26,Edificio 1,MEXICO,15,0
43,Estado de México,12,8,Edificio 5,MEXICO,15,0
43,Estado de México,12,12,CEDETEC,MEXICO,15,0
43,Estado de México,12,9,Edificio 6,MEXICO,15,0
43,Estado de México,12,11,ESA 2,MEXICO,15,6176
44,Estado de México,12,11,ESA 2,MEXICO,15,20366
44,Estado de México,12,9,Edificio 6,MEXICO,15,0
44,Estado de México,12,8,Edificio 5,MEXICO,15,0
44,Estado de México,12,12,CEDETEC,MEXICO,15,19350
44,Estado de México,12,25,Punto Azul,MEXICO,15,0
44,Estado de México,12,26,Edificio 1,MEXICO,15,65901
44,Estado de México,12,16,Edificio de profesores,MEXICO,15,7414
44,Estado de México,12,22,Torre de baños,MEXICO,15,63626
45,Estado de México,12,22,Torre de baños,MEXICO,15,0
45,Estado de México,12,25,Punto Azul,MEXICO,15,0
45,Estado de México,12,26,Edificio 1,MEXICO,15,0
45,Estado de México,12,16,Edificio de profesores,MEXICO,15,0
45,Estado de México,12,9,Edificio 6,MEXICO,15,0
45,Estado de México,12,11,ESA 2,MEXICO,15,0
45,Estado de México,12,12,CEDETEC,MEXICO,15,8280
