Semana,Campus,Ncampus,Edificio,Sitio,Estado,Copias/L
73,Estado de México,12,23,Edificio 8,MEXICO,0
73,Estado de México,12,7,Edificio 4,MEXICO,0
73,Estado de México,12,6,Edificio 3,MEXICO,0
73,Estado de México,12,8,Edificio 5,MEXICO,0
73,Estado de México,12,12,CEDETEC,MEXICO,0
73,Estado de México,12,9,Edificio 6,MEXICO,0
73,Estado de México,12,10,Edificio 9,MEXICO,0
74,Estado de México,12,9,Edificio 6,MEXICO,0
74,Estado de México,12,10,Edificio 9,MEXICO,0
74,Estado de México,12,0,Unidentified,MEXICO,0
74,Estado de México,12,6,Edificio 3,MEXICO,0
74,Estado de México,12,23,Edificio 8,MEXICO,0
74,Estado de México,12,8,Edificio 5,MEXICO,0
74,Estado de México,12,7,Edificio 4,MEXICO,0
75,Estado de México,12,0,Unidentified,MEXICO,0
75,Estado de México,12,23,Edificio 8,MEXICO,0
75,Estado de México,12,6,Edificio 3,MEXICO,0
75,Estado de México,12,9,Edificio 6,MEXICO,0
75,Estado de México,12,7,Edificio 4,MEXICO,0
75,Estado de México,12,10,Edificio 9,MEXICO,0
75,Estado de México,12,0,Unidentified,MEXICO,0
75,Estado de México,12,8,Edificio 5,MEXICO,0
76,Estado de México,12,8,Edificio 5,MEXICO,0
76,Estado de México,12,7,Edificio 4,MEXICO,0
76,Estado de México,12,12,CEDETEC,MEXICO,0
76,Estado de México,12,9,Edificio 6,MEXICO,0
76,Estado de México,12,10,Edificio 9,MEXICO,0
76,Estado de México,12,0,Unidentified,MEXICO,0
76,Estado de México,12,23,Edificio 8,MEXICO,0
76,Estado de México,12,6,Edificio 3,MEXICO,0
77,Estado de México,12,12,CEDETEC,MEXICO,14147
77,Estado de México,12,9,Edificio 6,MEXICO,14147
77,Estado de México,12,0,Unidentified,MEXICO,14147
77,Estado de México,12,23,Edificio 8,MEXICO,14147
77,Estado de México,12,6,Edificio 3,MEXICO,14147
77,Estado de México,12,10,Edificio 9,MEXICO,14147
77,Estado de México,12,8,Edificio 5,MEXICO,14147
77,Estado de México,12,7,Edificio 4,MEXICO,14147
78,Estado de México,12,8,Edificio 5,MEXICO,12129
78,Estado de México,12,10,Edificio 9,MEXICO,12129
78,Estado de México,12,9,Edificio 6,MEXICO,12129
78,Estado de México,12,11,ESA 2,MEXICO,12129
78,Estado de México,12,6,Edificio 3,MEXICO,0
78,Estado de México,12,12,CEDETEC,MEXICO,0
78,Estado de México,12,7,Edificio 4,MEXICO,0
78,Estado de México,12,23,Edificio 8,MEXICO,0
25,Metepec,22,1,Colector principal,MEXICO,0
26,Metepec,22,1,Colector principal,MEXICO,0
27,Metepec,22,1,Colector principal,MEXICO,0
28,Metepec,22,1,Colector principal,MEXICO,0
29,Metepec,22,1,Colector principal,MEXICO,0
30,Metepec,22,1,Colector principal,MEXICO,0
31,Metepec,22,1,Colector principal,MEXICO,0
32,Metepec,22,1,Colector principal,MEXICO,0
33,Metepec,22,1,Colector principal,MEXICO,0
34,Metepec,22,1,Colector principal,MEXICO,0
35,Metepec,22,1,Colector principal,MEXICO,1017
36,Metepec,22,1,Colector principal,MEXICO,0
37,Metepec,22,1,Colector principal,MEXICO,0
38,Metepec,22,1,Colector principal,MEXICO,0
39,Metepec,22,1,Colector principal,MEXICO,0
40,Metepec,22,1,Colector principal,MEXICO,0
41,Metepec,22,1,Colector principal,MEXICO,0
42,Metepec,22,1,Colector principal,MEXICO,0
43,Metepec,22,1,Colector principal,MEXICO,0
44,Metepec,22,1,Colector principal,MEXICO,0
45,Metepec,22,1,Colector principal,MEXICO,0
46,Metepec,22,1,Colector principal,MEXICO,0
47,Metepec,22,1,Colector principal,MEXICO,0
48,Metepec,22,1,Colector principal,MEXICO,0
49,Metepec,22,1,Colector principal,MEXICO,0
50,Metepec,22,1,Colector principal,MEXICO,0
55,Metepec,22,1,Colector principal,MEXICO,8121
56,Metepec,22,1,Colector principal,MEXICO,19029
63,Metepec,22,1,Colector principal,MEXICO,0
64,Metepec,22,0,Unidentified,MEXICO,0
65,Metepec,22,0,Unidentified,MEXICO,0
66,Metepec,22,1,Colector principal,MEXICO,0
67,Metepec,22,1,Colector principal,MEXICO,0
69,Metepec,22,1,Colector principal,MEXICO,0
70,Metepec,22,1,Colector principal,MEXICO,0
71,Metepec,22,1,Colector principal,MEXICO,0
72,Metepec,22,1,Colector principal,MEXICO,0
73,Metepec,22,1,Colector principal,MEXICO,0
74,Metepec,22,1,Colector principal,MEXICO,0
75,Metepec,22,1,Colector principal,MEXICO,0
76,Metepec,22,1,Colector principal,MEXICO,0
77,Metepec,22,0,Unidentified,MEXICO,0
78,Metepec,22,1,Colector principal,MEXICO,0
15,Toluca,36,1,Interceptor PTAR,MEXICO,0
17,Toluca,36,1,Interceptor PTAR,MEXICO,0
18,Toluca,36,5,AULAS 5,MEXICO,0
19,Toluca,36,5,AULAS 5,MEXICO,0
20,Toluca,36,5,AULAS 5,MEXICO,0
21,Toluca,36,5,AULAS 5,MEXICO,0
22,Toluca,36,5,AULAS 5,MEXICO,0
23,Toluca,36,5,AULAS 5,MEXICO,0
24,Toluca,36,5,AULAS 5,MEXICO,0
25,Toluca,36,5,AULAS 5,MEXICO,0
26,Toluca,36,5,AULAS 5,MEXICO,0
27,Toluca,36,5,AULAS 5,MEXICO,0
28,Toluca,36,5,AULAS 5,MEXICO,0
29,Toluca,36,5,AULAS 5,MEXICO,0
30,Toluca,36,5,AULAS 5,MEXICO,0
31,Toluca,36,5,AULAS 5,MEXICO,0
32,Toluca,36,5,AULAS 5,MEXICO,0
33,Toluca,36,5,AULAS 5,MEXICO,0
34,Toluca,36,5,AULAS 5,MEXICO,0
35,Toluca,36,5,AULAS 5,MEXICO,337817
36,Toluca,36,10,Aulas 4,MEXICO,2301
36,Toluca,36,4,AULAS 2,MEXICO,0
36,Toluca,36,5,AULAS 5,MEXICO,0
37,Toluca,36,4,AULAS 2,MEXICO,0
37,Toluca,36,10,Aulas 4,MEXICO,0
37,Toluca,36,7,TORRE NORTE,MEXICO,0
37,Toluca,36,8,TORRE SUR,MEXICO,0
37,Toluca,36,5,AULAS 5,MEXICO,0
38,Toluca,36,4,AULAS 2,MEXICO,0
38,Toluca,36,8,TORRE SUR,MEXICO,0
38,Toluca,36,5,AULAS 5,MEXICO,0
38,Toluca,36,7,TORRE NORTE,MEXICO,0
38,Toluca,36,10,Aulas 4,MEXICO,0
39,Toluca,36,7,TORRE NORTE,MEXICO,0
39,Toluca,36,4,AULAS 2,MEXICO,3829
39,Toluca,36,5,AULAS 5,MEXICO,0
39,Toluca,36,4,AULAS 2,MEXICO,0
39,Toluca,36,8,TORRE SUR,MEXICO,1779
40,Toluca,36,7,TORRE NORTE,MEXICO,22466
40,Toluca,36,10,Aulas 4,MEXICO,8019
40,Toluca,36,4,AULAS 2,MEXICO,33596
40,Toluca,36,5,AULAS 5,MEXICO,0
40,Toluca,36,8,TORRE SUR,MEXICO,0
41,Toluca,36,10,Aulas 4,MEXICO,0
41,Toluca,36,8,TORRE SUR,MEXICO,0
41,Toluca,36,7,TORRE NORTE,MEXICO,0
41,Toluca,36,4,AULAS 2,MEXICO,0
41,Toluca,36,5,AULAS 5,MEXICO,0
42,Toluca,36,4,AULAS 2,MEXICO,0
42,Toluca,36,10,Aulas 4,MEXICO,13183
42,Toluca,36,7,TORRE NORTE,MEXICO,0
42,Toluca,36,8,TORRE SUR,MEXICO,0
42,Toluca,36,5,AULAS 5,MEXICO,0
43,Toluca,36,7,TORRE NORTE,MEXICO,0
43,Toluca,36,5,AULAS 5,MEXICO,0
43,Toluca,36,8,TORRE SUR,MEXICO,0
43,Toluca,36,10,Aulas 4,MEXICO,0
43,Toluca,36,4,AULAS 2,MEXICO,0
44,Toluca,36,5,AULAS 5,MEXICO,41833
44,Toluca,36,10,Aulas 4,MEXICO,0
44,Toluca,36,7,TORRE NORTE,MEXICO,34526
44,Toluca,36,8,TORRE SUR,MEXICO,0
44,Toluca,36,4,AULAS 2,MEXICO,5974
45,Toluca,36,5,AULAS 5,MEXICO,0
45,Toluca,36,8,TORRE SUR,MEXICO,0
45,Toluca,36,7,TORRE NORTE,MEXICO,0
45,Toluca,36,10,Aulas 4,MEXICO,20584
45,Toluca,36,4,AULAS 2,MEXICO,0
46,Toluca,36,8,TORRE SUR,MEXICO,0
46,Toluca,36,7,TORRE NORTE,MEXICO,0
46,Toluca,36,4,AULAS 2,MEXICO,0
46,Toluca,36,10,Aulas 4,MEXICO,0
46,Toluca,36,5,AULAS 5,MEXICO,0
47,Toluca,36,5,AULAS 5,MEXICO,0
47,Toluca,36,10,Aulas 4,MEXICO,0
47,Toluca,36,4,AULAS 2,MEXICO,0
47,Toluca,36,8,TORRE SUR,MEXICO,0
47,Toluca,36,7,TORRE NORTE,MEXICO,0
48,Toluca,36,5,AULAS 5,MEXICO,0
48,Toluca,36,10,Aulas 4,MEXICO,0
48,Toluca,36,7,TORRE NORTE,MEXICO,0
48,Toluca,36,4,AULAS 2,MEXICO,0
48,Toluca,36,8,TORRE SUR,MEXICO,0
49,Toluca,36,10,Aulas 4,MEXICO,0
49,Toluca,36,5,AULAS 5,MEXICO,0
49,Toluca,36,4,AULAS 2,MEXICO,0
49,Toluca,36,8,TORRE SUR,MEXICO,0
49,Toluca,36,7,TORRE NORTE,MEXICO,0
50,Toluca,36,10,Aulas 4,MEXICO,0
50,Toluca,36,5,AULAS 5,MEXICO,0
50,Toluca,36,4,AULAS 2,MEXICO,0
50,Toluca,36,8,TORRE SUR,MEXICO,0
50,Toluca,36,7,TORRE NORTE,MEXICO,4196
55,Toluca,36,10,Aulas 4,MEXICO,0
55,Toluca,36,5,AULAS 5,MEXICO,0
55,Toluca,36,4,AULAS 2,MEXICO,0
55,Toluca,36,8,TORRE SUR,MEXICO,0
55,Toluca,36,7,TORRE NORTE,MEXICO,0
56,Toluca,36,4,AULAS 2,MEXICO,6009
56,Toluca,36,8,TORRE SUR,MEXICO,0
56,Toluca,36,5,AULAS 5,MEXICO,195476
56,Toluca,36,10,Aulas 4,MEXICO,68117
56,Toluca,36,7,TORRE NORTE,MEXICO,0
56,Toluca,36,9,GIMNASIO,MEXICO,0
63,Toluca,36,4,AULAS 2,MEXICO,30351
63,Toluca,36,9,GIMNASIO,MEXICO,0
63,Toluca,36,10,Aulas 4,MEXICO,4907
63,Toluca,36,5,AULAS 5,MEXICO,24287
63,Toluca,36,8,TORRE SUR,MEXICO,0
63,Toluca,36,7,TORRE NORTE,MEXICO,0
64,Toluca,36,7,TORRE NORTE,MEXICO,0
64,Toluca,36,9,GIMNASIO,MEXICO,0
64,Toluca,36,4,AULAS 2,MEXICO,15806
64,Toluca,36,8,TORRE SUR,MEXICO,0
64,Toluca,36,5,AULAS 5,MEXICO,0
64,Toluca,36,10,Aulas 4,MEXICO,0
65,Toluca,36,5,AULAS 5,MEXICO,0
65,Toluca,36,10,Aulas 4,MEXICO,0
65,Toluca,36,7,TORRE NORTE,MEXICO,0
65,Toluca,36,9,GIMNASIO,MEXICO,0
65,Toluca,36,4,AULAS 2,MEXICO,0
65,Toluca,36,8,TORRE SUR,MEXICO,0
66,Toluca,36,7,TORRE NORTE,MEXICO,0
66,Toluca,36,9,GIMNASIO,MEXICO,0
66,Toluca,36,4,AULAS 2,MEXICO,0
66,Toluca,36,8,TORRE SUR,MEXICO,0
66,Toluca,36,10,Aulas 4,MEXICO,0
66,Toluca,36,5,AULAS 5,MEXICO,0
67,Toluca,36,5,AULAS 5,MEXICO,0
67,Toluca,36,10,Aulas 4,MEXICO,0
67,Toluca,36,7,TORRE NORTE,MEXICO,0
67,Toluca,36,9,GIMNASIO,MEXICO,0
67,Toluca,36,4,AULAS 2,MEXICO,0
67,Toluca,36,8,TORRE SUR,MEXICO,0
69,Toluca,36,10,Aulas 4,MEXICO,0
69,Toluca,36,5,AULAS 5,MEXICO,0
69,Toluca,36,7,TORRE NORTE,MEXICO,0
69,Toluca,36,9,GIMNASIO,MEXICO,0
69,Toluca,36,4,AULAS 2,MEXICO,0
69,Toluca,36,8,TORRE SUR,MEXICO,0
70,Toluca,36,10,Aulas 4,MEXICO,0
70,Toluca,36,5,AULAS 5,MEXICO,0
70,Toluca,36,4,AULAS 2,MEXICO,0
70,Toluca,36,8,TORRE SUR,MEXICO,0
70,Toluca,36,7,TORRE NORTE,MEXICO,0
70,Toluca,36,9,GIMNASIO,MEXICO,0
71,Toluca,36,5,AULAS 5,MEXICO,0
71,Toluca,36,8,TORRE SUR,MEXICO,0
71,Toluca,36,7,TORRE NORTE,MEXICO,0
71,Toluca,36,9,GIMNASIO,MEXICO,0
71,Toluca,36,5,AULAS 5,MEXICO,0
71,Toluca,36,10,Aulas 4,MEXICO,0
72,Toluca,36,9,GIMNASIO,MEXICO,0
72,Toluca,36,7,TORRE NORTE,MEXICO,0
72,Toluca,36,4,AULAS 2,MEXICO,0
72,Toluca,36,8,TORRE SUR,MEXICO,0
72,Toluca,36,5,AULAS 5,MEXICO,0
72,Toluca,36,0,Unidentified,MEXICO,0
73,Toluca,36,9,GIMNASIO,MEXICO,0
73,Toluca,36,7,TORRE NORTE,MEXICO,0
73,Toluca,36,10,Aulas 4,MEXICO,0
73,Toluca,36,5,AULAS 5,MEXICO,0
73,Toluca,36,4,AULAS 2,MEXICO,0
73,Toluca,36,8,TORRE SUR,MEXICO,0
74,Toluca,36,9,GIMNASIO,MEXICO,0
74,Toluca,36,7,TORRE NORTE,MEXICO,0
74,Toluca,36,5,AULAS 5,MEXICO,0
74,Toluca,36,10,Aulas 4,MEXICO,0
74,Toluca,36,8,TORRE SUR,MEXICO,0
74,Toluca,36,4,AULAS 2,MEXICO,0
75,Toluca,36,8,TORRE SUR,MEXICO,64526
75,Toluca,36,7,TORRE NORTE,MEXICO,64526
75,Toluca,36,9,GIMNASIO,MEXICO,64526
75,Toluca,36,10,Aulas 4,MEXICO,64526
75,Toluca,36,5,AULAS 5,MEXICO,64526
75,Toluca,36,4,AULAS 2,MEXICO,64526
76,Toluca,36,10,Aulas 4,MEXICO,0
76,Toluca,36,5,AULAS 5,MEXICO,0
76,Toluca,36,4,AULAS 2,MEXICO,0
76,Toluca,36,7,TORRE NORTE,MEXICO,0
76,Toluca,36,8,TORRE SUR,MEXICO,0
76,Toluca,36,9,GIMNASIO,MEXICO,0
77,Toluca,36,10,Aulas 4,MEXICO,0
77,Toluca,36,5,AULAS 5,MEXICO,0
77,Toluca,36,4,AULAS 2,MEXICO,0
77,Toluca,36,9,GIMNASIO,MEXICO,0
77,Toluca,36,8,TORRE SUR,MEXICO,0
77,Toluca,36,7,TORRE NORTE,MEXICO,0
78,Toluca,36,10,Aulas 4,MEXICO,0
78,Toluca,36,4,AULAS 2,MEXICO,0
78,Toluca,36,5,AULAS 5,MEXICO,0
78,Toluca,36,7,TORRE NORTE,MEXICO,0
78,Toluca,36,9,GIMNASIO,MEXICO,0
78,Toluca,36,8,TORRE SUR,MEXICO,0
8,Celaya,4,1,Colector principal,GUANAJUATO,6667
10,Celaya,4,1,Colector principal,GUANAJUATO,11810
11,Celaya,4,1,Colector principal,GUANAJUATO,0
12,Celaya,4,1,Colector principal,GUANAJUATO,2286
13,Celaya,4,1,Colector principal,GUANAJUATO,0
14,Celaya,4,1,Colector principal,GUANAJUATO,0
15,Celaya,4,1,Colector principal,GUANAJUATO,0
17,Celaya,4,1,Colector principal,GUANAJUATO,0
18,Celaya,4,1,Colector principal,GUANAJUATO,0
19,Celaya,4,1,Colector principal,GUANAJUATO,0
20,Celaya,4,1,Colector principal,GUANAJUATO,0
21,Celaya,4,1,Colector principal,GUANAJUATO,5055
22,Celaya,4,1,Colector principal,GUANAJUATO,0
23,Celaya,4,1,Colector principal,GUANAJUATO,0
24,Celaya,4,1,Colector principal,GUANAJUATO,0
25,Celaya,4,1,Colector principal,GUANAJUATO,0
26,Celaya,4,1,Colector principal,GUANAJUATO,0
27,Celaya,4,1,Colector principal,GUANAJUATO,0
28,Celaya,4,1,Colector principal,GUANAJUATO,0
29,Celaya,4,1,Colector principal,GUANAJUATO,0
30,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
31,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
32,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,3044
33,Celaya,4,1,Colector principal,GUANAJUATO,0
34,Celaya,4,1,Colector principal,GUANAJUATO,0
35,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
36,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
37,Celaya,4,1,Colector principal,GUANAJUATO,50927
38,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,5391
39,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,541
40,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
41,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
42,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
43,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
44,Celaya,4,3,Edificio Life,GUANAJUATO,29044
45,Celaya,4,1,Colector principal,GUANAJUATO,0
46,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
47,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
48,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
49,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
50,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
55,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,263529
56,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,112727
63,Celaya,4,1,Colector principal,GUANAJUATO,0
64,Celaya,4,0,Unidentified,GUANAJUATO,0
65,Celaya,4,0,Unidentified,GUANAJUATO,0
66,Celaya,4,0,Unidentified,GUANAJUATO,0
67,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
69,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
70,Celaya,4,1,Colector principal,GUANAJUATO,0
71,Celaya,4,0,Unidentified,GUANAJUATO,0
72,Celaya,4,0,Unidentified,GUANAJUATO,0
73,Celaya,4,1,Colector principal,GUANAJUATO,0
74,Celaya,4,1,Colector principal,GUANAJUATO,0
75,Celaya,4,1,Colector principal,GUANAJUATO,0
76,Celaya,4,1,Colector principal,GUANAJUATO,0
77,Celaya,4,2,Edificio aulas y oficinas,GUANAJUATO,0
78,Celaya,4,1,Colector principal,GUANAJUATO,0
8,Irapuato,19,1,Colector principal,GUANAJUATO,13333
9,Irapuato,19,1,Colector principal,GUANAJUATO,78476
10,Irapuato,19,1,Colector principal,GUANAJUATO,0
11,Irapuato,19,5,Aulas 1,GUANAJUATO,0
11,Irapuato,19,7,Caseta Tec,GUANAJUATO,521810
11,Irapuato,19,9,Aulas 3,GUANAJUATO,0
11,Irapuato,19,1,Colector principal,GUANAJUATO,0
11,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
12,Irapuato,19,9,Aulas 3,GUANAJUATO,0
12,Irapuato,19,7,Caseta Tec,GUANAJUATO,0
12,Irapuato,19,5,Aulas 1,GUANAJUATO,0
12,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
12,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
13,Irapuato,19,7,Caseta Tec,GUANAJUATO,0
13,Irapuato,19,5,Aulas 1,GUANAJUATO,0
13,Irapuato,19,9,Aulas 3,GUANAJUATO,0
13,Irapuato,19,1,Colector principal,GUANAJUATO,0
13,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
15,Irapuato,19,1,Colector principal,GUANAJUATO,0
15,Irapuato,19,7,Caseta Tec,GUANAJUATO,0
15,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
15,Irapuato,19,5,Aulas 1,GUANAJUATO,0
15,Irapuato,19,9,Aulas 3,GUANAJUATO,0
16,Irapuato,19,1,Colector principal,GUANAJUATO,0
17,Irapuato,19,1,Colector principal,GUANAJUATO,0
18,Irapuato,19,1,Colector principal,GUANAJUATO,0
19,Irapuato,19,1,Colector principal,GUANAJUATO,0
20,Irapuato,19,1,Colector principal,GUANAJUATO,0
21,Irapuato,19,1,Colector principal,GUANAJUATO,0
21,Irapuato,19,1,Colector principal,GUANAJUATO,0
22,Irapuato,19,10,Aulas 6,GUANAJUATO,0
22,Irapuato,19,5,Aulas 1,GUANAJUATO,0
22,Irapuato,19,11,Aulas 5,GUANAJUATO,0
22,Irapuato,19,1,Colector principal,GUANAJUATO,0
22,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
22,Irapuato,19,9,Aulas 3,GUANAJUATO,0
23,Irapuato,19,9,Aulas 3,GUANAJUATO,0
23,Irapuato,19,1,Colector principal,GUANAJUATO,0
23,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
23,Irapuato,19,11,Aulas 5,GUANAJUATO,0
23,Irapuato,19,10,Aulas 6,GUANAJUATO,0
23,Irapuato,19,5,Aulas 1,GUANAJUATO,0
24,Irapuato,19,5,Aulas 1,GUANAJUATO,1610
24,Irapuato,19,1,Colector principal,GUANAJUATO,0
24,Irapuato,19,11,Aulas 5,GUANAJUATO,1610
24,Irapuato,19,3,Dirección SBCD,GUANAJUATO,1610
24,Irapuato,19,10,Aulas 6,GUANAJUATO,0
24,Irapuato,19,9,Aulas 3,GUANAJUATO,0
25,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
25,Irapuato,19,11,Aulas 5,GUANAJUATO,0
25,Irapuato,19,1,Colector principal,GUANAJUATO,0
25,Irapuato,19,9,Aulas 3,GUANAJUATO,0
25,Irapuato,19,10,Aulas 6,GUANAJUATO,0
25,Irapuato,19,5,Aulas 1,GUANAJUATO,0
26,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
26,Irapuato,19,9,Aulas 3,GUANAJUATO,0
26,Irapuato,19,5,Aulas 1,GUANAJUATO,0
26,Irapuato,19,1,Colector principal,GUANAJUATO,2457
26,Irapuato,19,10,Aulas 6,GUANAJUATO,0
26,Irapuato,19,11,Aulas 5,GUANAJUATO,0
27,Irapuato,19,9,Aulas 3,GUANAJUATO,0
27,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
27,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
27,Irapuato,19,1,Colector principal,GUANAJUATO,0
27,Irapuato,19,5,Aulas 1,GUANAJUATO,0
27,Irapuato,19,10,Aulas 6,GUANAJUATO,0
28,Irapuato,19,10,Aulas 6,GUANAJUATO,0
28,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
28,Irapuato,19,9,Aulas 3,GUANAJUATO,0
28,Irapuato,19,5,Aulas 1,GUANAJUATO,0
28,Irapuato,19,1,Colector principal,GUANAJUATO,0
28,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
29,Irapuato,19,8,Punto Azul,GUANAJUATO,0
29,Irapuato,19,10,Aulas 6,GUANAJUATO,0
29,Irapuato,19,1,Colector principal,GUANAJUATO,0
29,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
29,Irapuato,19,5,Aulas 1,GUANAJUATO,0
29,Irapuato,19,9,Aulas 3,GUANAJUATO,0
29,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
30,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
30,Irapuato,19,9,Aulas 3,GUANAJUATO,0
30,Irapuato,19,10,Aulas 6,GUANAJUATO,0
30,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
30,Irapuato,19,8,Punto Azul,GUANAJUATO,0
30,Irapuato,19,1,Colector principal,GUANAJUATO,0
30,Irapuato,19,5,Aulas 1,GUANAJUATO,0
31,Irapuato,19,5,Aulas 1,GUANAJUATO,0
31,Irapuato,19,1,Colector principal,GUANAJUATO,0
31,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
31,Irapuato,19,8,Punto Azul,GUANAJUATO,0
31,Irapuato,19,10,Aulas 6,GUANAJUATO,0
31,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
31,Irapuato,19,9,Aulas 3,GUANAJUATO,0
32,Irapuato,19,10,Aulas 6,GUANAJUATO,0
32,Irapuato,19,9,Aulas 3,GUANAJUATO,0
32,Irapuato,19,5,Aulas 1,GUANAJUATO,0
32,Irapuato,19,1,Colector principal,GUANAJUATO,0
32,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
32,Irapuato,19,8,Punto Azul,GUANAJUATO,0
32,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
33,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
33,Irapuato,19,8,Punto Azul,GUANAJUATO,0
33,Irapuato,19,1,Colector principal,GUANAJUATO,0
33,Irapuato,19,9,Aulas 3,GUANAJUATO,0
33,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
33,Irapuato,19,10,Aulas 6,GUANAJUATO,0
33,Irapuato,19,5,Aulas 1,GUANAJUATO,0
34,Irapuato,19,9,Aulas 3,GUANAJUATO,0
34,Irapuato,19,1,Colector principal,GUANAJUATO,0
34,Irapuato,19,8,Punto Azul,GUANAJUATO,0
34,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
34,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
34,Irapuato,19,5,Aulas 1,GUANAJUATO,0
34,Irapuato,19,10,Aulas 6,GUANAJUATO,0
35,Irapuato,19,8,Punto Azul,GUANAJUATO,0
35,Irapuato,19,9,Aulas 3,GUANAJUATO,0
35,Irapuato,19,10,Aulas 6,GUANAJUATO,0
35,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
35,Irapuato,19,11,Aulas 5,GUANAJUATO,0
35,Irapuato,19,5,Aulas 1,GUANAJUATO,0
35,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
35,Irapuato,19,1,Colector principal,GUANAJUATO,0
36,Irapuato,19,11,Aulas 5,GUANAJUATO,0
36,Irapuato,19,9,Aulas 3,GUANAJUATO,0
36,Irapuato,19,1,Colector principal,GUANAJUATO,0
36,Irapuato,19,5,Aulas 1,GUANAJUATO,0
36,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
36,Irapuato,19,8,Punto Azul,GUANAJUATO,0
36,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
36,Irapuato,19,10,Aulas 6,GUANAJUATO,0
37,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
37,Irapuato,19,9,Aulas 3,GUANAJUATO,0
37,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
37,Irapuato,19,5,Aulas 1,GUANAJUATO,0
37,Irapuato,19,8,Punto Azul,GUANAJUATO,31665
37,Irapuato,19,11,Aulas 5,GUANAJUATO,0
37,Irapuato,19,1,Colector principal,GUANAJUATO,0
37,Irapuato,19,10,Aulas 6,GUANAJUATO,0
38,Irapuato,19,8,Punto Azul,GUANAJUATO,0
38,Irapuato,19,10,Aulas 6,GUANAJUATO,0
38,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
38,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
38,Irapuato,19,5,Aulas 1,GUANAJUATO,0
38,Irapuato,19,9,Aulas 3,GUANAJUATO,0
38,Irapuato,19,1,Colector principal,GUANAJUATO,0
38,Irapuato,19,11,Aulas 5,GUANAJUATO,0
39,Irapuato,19,2,Caseta SBCD,GUANAJUATO,0
39,Irapuato,19,11,Aulas 5,GUANAJUATO,0
39,Irapuato,19,5,Aulas 1,GUANAJUATO,0
39,Irapuato,19,9,Aulas 3,GUANAJUATO,0
39,Irapuato,19,10,Aulas 6,GUANAJUATO,26820
39,Irapuato,19,3,Dirección SBCD,GUANAJUATO,0
39,Irapuato,19,8,Punto Azul,GUANAJUATO,0
